CreditSum;age;OrgStanding_N;kolichestvo_detej_mladshe_18;ConfirmedMonthlyIncome (Target)
300000.00;42;2.25;2;52200.00
756400.00;49;26.17;0;71037.45
500000.00;50;29.00;1;33248.30
457143.00;25;2.67;1;31256.47
438750.00;51;30.50;0;19221.18
750000.00;38;5.50;0;32315.08
787500.00;47;4.00;1;103855.57
158563.00;44;11.17;0;23124.13
110000.00;31;0.83;2;34182.60
100000.00;59;9.00;0;18297.69
500000.00;40;4.50;2;54766.07
457143.00;57;19.00;0;19704.75
179196.98;23;5.08;0;13569.08
274726.00;44;10.58;0;38397.71
215000.00;21;1.25;0;34411.84
808000.00;39;9.00;2;51169.00
424000.00;27;0.75;0;34272.42
300000.00;28;0.67;1;23556.56
562500.00;24;0.83;1;34800.00
250000.00;36;3.00;0;48280.38
63000.00;28;1.00;2;29516.99
53646.00;62;10.00;0;12578.35
161250.00;21;1.50;0;30450.00
322500.00;59;7.00;0;8031.60
1700000.00;46;5.00;0;54335.95
215000.00;55;2.08;0;19941.21
30000.00;34;3.00;1;38552.47
200000.00;34;12.33;2;21311.40
500000.00;38;5.92;2;94487.46
500000.00;29;3.00;2;59561.96
400000.00;24;0.58;0;19614.44
232912.11;30;0.83;0;25867.87
385000.00;30;7.17;0;36631.33
400000.00;32;10.00;0;73017.36
500000.00;38;16.42;3;26996.63
137421.00;47;17.50;0;12921.67
316484.00;62;1.00;0;15863.87
300000.00;21;0.58;0;15772.51
100000.00;56;23.00;0;28181.14
1100000.00;42;4.00;1;80903.76
31000.00;35;8.67;1;29787.89
704000.00;38;1.08;2;86894.58
100000.00;25;1.50;0;15208.36
900000.00;34;2.08;1;38151.32
715000.00;53;3.00;0;14638.00
862400.00;59;4.00;0;32995.71
101480.00;44;17.00;1;16543.16
828300.00;50;8.17;1;48086.93
200000.00;37;1.08;1;45000.00
100000.00;45;3.42;1;30000.00
177771.66;33;4.00;2;59809.75
203000.00;21;0.75;0;12684.00
1970500.00;61;35.00;0;68930.30
629229.83;27;0.42;1;42085.32
261024.79;29;2.17;1;31187.08
705000.00;31;12.25;1;34763.60
383000.00;34;11.83;2;70589.08
220000.00;53;33.00;0;16163.53
31000.00;47;10.00;0;39091.55
400000.00;44;4.17;1;15668.33
500000.00;23;0.33;0;31820.59
103000.00;39;11.00;2;37804.17
541021.81;39;4.17;0;35770.00
715000.00;34;1.08;2;28624.00
1166000.00;47;2.17;0;30450.00
470000.00;49;4.00;0;51900.96
500000.00;43;15.00;0;30425.56
820800.00;36;7.50;2;83775.04
105769.00;63;2.00;0;10440.00
282400.00;37;8.00;2;52198.87
880000.00;39;7.42;1;96417.74
31000.00;53;9.58;0;28836.33
350000.00;32;2.00;1;37555.40
862146.29;24;6.08;0;30739.00
646000.00;29;4.00;1;33137.00
480000.00;44;27.00;0;31883.56
320000.00;29;1.25;1;38146.32
386000.00;51;29.00;0;38082.69
2300000.00;35;10.00;0;72050.99
105000.00;54;1.25;0;30461.29
1115058.19;44;2.75;1;50063.69
506250.00;47;24.00;0;20880.09
100000.00;37;5.00;2;79452.24
576000.00;30;5.00;0;139080.05
1000000.00;50;4.50;0;47349.93
770000.00;49;30.00;0;66890.20
155625.00;47;20.00;0;29652.50
500000.00;57;5.17;1;22140.00
708000.00;57;23.00;0;67185.82
447200.00;38;1.42;2;37410.00
615000.00;45;10.33;0;11867.83
31000.00;32;1.00;3;25486.68
898000.00;25;0.50;0;51957.93
800000.00;36;13.00;3;52820.22
393750.00;23;5.00;0;34053.95
473525.00;28;3.00;0;23092.09
703000.00;31;3.00;1;33679.51
770000.00;25;2.50;0;37122.00
562500.00;34;5.00;0;55747.55
701450.00;25;3.50;0;44357.47
569600.00;60;1.58;0;27157.84
107500.00;50;4.00;0;30674.55
455933.74;59;2.92;0;19161.60
200000.00;60;22.42;0;22935.56
500000.00;42;4.25;2;23949.03
512000.00;28;1.00;0;39041.99
408000.00;54;11.00;2;48406.36
1116749.70;48;16.00;0;59657.40
118250.00;21;3.00;0;20228.46
2700000.00;33;14.00;2;51017.82
441000.00;31;1.67;0;40020.00
186000.00;57;36.83;0;25778.25
161250.00;31;2.83;0;28438.85
225965.00;28;7.00;0;17661.85
31000.00;25;4.50;0;70435.95
107500.00;40;1.33;0;12387.06
150000.00;38;9.00;2;23830.00
62980.00;31;4.50;0;22071.15
180000.00;29;2.00;1;33097.78
500000.00;57;23.00;0;16383.19
590000.00;41;20.08;1;44844.50
512000.00;31;9.17;0;38832.87
715000.00;42;2.00;1;41945.09
1000000.00;51;13.17;1;83325.00
680000.00;42;5.00;1;49369.53
562500.00;39;0.92;1;120000.00
489862.57;56;33.00;1;33064.00
841214.17;44;1.08;1;49449.14
1113684.12;41;6.08;2;58414.83
1037300.00;44;2.17;0;35467.15
500000.00;35;13.00;2;73820.57
669759.08;36;17.00;1;51495.90
634800.00;23;1.08;0;29629.05
105000.00;39;3.50;0;34138.90
708000.00;45;8.00;1;48408.75
161250.00;35;5.08;1;23674.06
718500.00;43;6.00;0;26093.22
221203.84;33;6.00;1;38105.53
600000.00;32;10.17;0;34203.00
500000.00;40;16.67;0;28471.00
31000.00;52;3.75;0;25534.68
607000.00;51;31.83;0;39445.98
118250.00;48;5.08;1;19627.09
1000000.00;48;2.50;0;63683.83
172103.00;23;0.75;0;25947.00
168750.00;47;21.50;0;40375.15
555500.00;51;26.00;0;25567.70
171000.00;35;2.08;0;18732.65
701000.00;29;7.25;0;31163.23
1512000.00;59;3.00;0;23834.17
324761.44;48;7.00;2;41574.83
225000.00;41;18.00;0;29727.40
300000.00;28;0.50;0;10789.38
512000.00;22;1.00;0;20175.65
322500.00;49;8.00;3;52941.35
280271.77;49;8.17;0;35558.05
1485000.00;45;1.92;2;95700.00
568000.00;31;8.58;2;55431.61
115853.00;29;11.00;2;20842.81
499970.47;57;9.08;0;58769.88
393750.00;26;8.00;0;38178.00
1273089.68;43;20.00;1;42018.18
176623.00;58;0.50;0;10440.00
1500000.00;30;8.25;0;160655.60
350000.00;45;1.17;0;32000.00
512000.00;34;14.00;2;40154.17
105000.00;56;31.00;0;19310.97
700000.00;55;18.00;0;44112.62
871473.00;34;9.42;1;76708.19
500000.00;27;4.17;1;28933.58
499500.00;30;0.83;0;34998.02
815000.00;41;0.75;1;20646.00
589204.00;57;29.75;0;29486.80
183375.00;38;9.17;0;18007.37
745995.37;39;0.83;2;55666.66
1000000.00;51;4.00;0;31302.74
990000.00;57;30.00;0;51069.30
781000.00;46;2.50;0;41904.00
61263.30;27;9.08;1;91965.10
31000.00;48;4.00;0;25975.00
1000000.00;58;2.00;0;39150.00
163410.09;37;17.00;1;30379.78
253700.00;28;0.50;0;21138.95
100000.00;30;5.50;2;30815.98
880000.00;24;2.42;0;81659.03
50000.00;27;0.50;0;19970.00
725939.96;50;10.50;0;34763.82
895619.68;37;7.50;2;117235.00
500000.00;48;6.08;0;14486.30
510000.00;57;32.08;1;61066.94
778800.00;34;8.25;1;60303.37
300000.00;37;4.00;2;46952.20
50000.00;30;2.00;0;19694.65
720000.00;30;3.00;1;29966.80
100000.00;37;11.00;1;30450.00
618750.00;30;1.50;2;60900.00
494500.00;43;5.92;0;37495.14
600000.00;52;9.50;0;31551.66
143199.78;38;10.00;1;46618.47
714500.00;38;1.00;1;36603.93
100000.00;42;0.42;2;24762.15
701000.00;51;11.83;0;31438.06
150000.00;24;1.17;0;15478.75
57537.31;31;3.50;0;28822.69
720000.00;34;0.50;1;53930.58
1000000.00;24;1.42;0;42054.56
676896.40;34;12.00;2;36472.53
174375.00;43;6.42;0;50885.30
783200.00;39;15.00;0;41149.92
576000.00;37;4.08;1;42195.00
122971.33;36;1.42;1;60322.80
100000.00;29;1.50;1;20344.91
31000.00;35;3.00;1;31423.16
31000.00;23;0.25;0;28778.01
1000000.00;57;30.00;0;41409.00
169202.86;54;0.92;0;65076.67
354200.00;61;2.75;0;11218.00
116668.00;32;10.00;0;23201.26
150000.00;34;0.75;0;41581.76
211523.00;52;32.00;0;57865.62
283600.00;32;14.75;2;51407.34
317625.00;55;18.00;0;55946.32
303000.00;52;23.67;0;33936.69
231000.00;21;0.67;0;31323.33
50000.00;25;4.08;0;37694.03
481624.37;39;2.33;2;49817.16
154062.00;55;6.00;0;37819.67
800000.00;32;4.00;1;40904.12
600000.00;54;20.00;0;50720.38
376250.00;57;38.00;0;36414.05
550000.00;33;6.83;1;86884.47
500000.00;43;3.00;3;12531.73
440000.00;31;0.58;2;38247.60
500000.00;48;2.83;0;34800.00
660000.00;41;10.00;1;135278.87
500000.00;31;6.58;2;33236.93
87098.00;24;0.58;0;21104.51
135000.00;42;9.08;2;34445.00
31000.00;44;15.33;0;17720.21
502450.00;32;7.00;1;63829.08
500000.00;29;7.00;0;27772.85
450563.00;26;1.33;0;37457.89
735550.00;31;4.00;1;31096.25
180000.00;58;1.08;0;41288.43
339132.00;37;1.33;1;51185.00
701000.00;44;25.17;0;29239.13
31000.00;38;2.83;2;40374.95
150595.01;26;0.92;1;24736.52
100000.00;58;0.75;0;26100.00
60000.00;45;3.00;1;34337.63
50000.00;54;1.08;1;61700.00
500000.00;40;15.00;2;54968.78
100000.00;58;1.75;0;93000.00
31000.00;53;11.00;0;22450.17
194000.00;44;4.25;0;26100.00
593375.00;33;4.83;0;54762.00
50000.00;43;18.00;1;30866.92
50000.00;32;0.83;1;9508.00
1056300.00;50;27.83;0;25221.27
500000.00;37;4.00;2;31842.96
225000.00;47;9.00;0;30011.45
158000.00;23;3.08;0;33964.81
307759.66;57;8.00;0;94737.85
298832.84;29;3.50;2;21960.64
300000.00;47;1.00;0;30574.10
227037.28;38;2.50;1;38388.07
60000.00;25;1.58;0;27306.38
708000.00;41;12.00;3;76122.78
500000.00;25;0.42;0;18204.00
31000.00;28;0.58;1;29024.28
35000.00;26;3.50;0;29223.84
576000.00;39;10.83;0;28061.03
102708.00;24;1.50;0;23628.34
350000.00;32;12.33;0;32662.23
31000.00;23;3.00;0;44642.30
166625.00;28;4.00;0;59096.18
31000.00;25;1.42;0;35591.58
50000.00;31;7.00;1;56550.00
562000.00;60;1.17;0;17701.44
451632.00;55;37.00;0;38494.29
241000.00;51;10.00;0;28263.28
31000.00;24;4.00;0;26898.72
108150.00;35;3.00;0;17293.14
528900.00;59;35.00;0;18885.41
1952476.93;50;30.33;1;47272.00
150000.00;24;0.33;0;32823.60
31000.00;51;3.00;1;12362.00
31000.00;22;0.25;0;18385.07
31000.00;37;2.17;1;26000.00
31000.00;33;2.33;1;14543.30
516295.00;31;0.75;2;27719.39
562500.00;28;0.67;0;36234.86
108575.00;31;0.67;1;36607.62
550000.00;47;11.00;2;47156.15
675000.00;43;1.17;1;40805.00
550000.00;56;7.67;0;33060.00
603000.00;56;20.00;0;8928.34
50000.00;24;5.00;0;17207.30
228938.00;25;0.92;0;12008.66
137958.69;30;1.00;2;31353.13
225000.00;45;10.17;0;36806.14
312000.00;29;3.67;1;33717.00
107500.00;41;0.67;2;35486.99
483750.00;26;3.17;0;32617.50
500000.00;38;5.50;2;60798.16
225750.00;31;0.67;2;33081.00
457000.00;51;5.00;1;33395.92
309375.00;39;14.50;1;36722.00
560000.00;45;17.83;2;51334.84
850000.00;29;1.50;1;42634.35
118125.00;21;1.08;0;28932.57
500000.00;27;5.75;1;26730.46
315000.00;27;2.00;0;54812.83
482900.00;49;24.50;0;41451.53
168750.00;46;0.83;0;24004.75
500000.00;35;4.33;2;56550.00
600000.00;28;5.83;1;39428.76
1125000.00;56;4.42;0;20349.25
480000.00;35;6.17;1;57421.85
790875.00;36;9.00;2;37590.49
282319.00;22;1.17;0;24393.75
408335.09;55;4.00;0;47059.19
107500.00;55;0.75;0;19257.24
57143.00;46;17.08;0;8617.18
572515.00;55;33.00;0;30573.14
316572.00;51;15.00;0;15720.89
571429.00;32;14.00;1;42941.03
767900.00;34;8.83;1;35475.19
500000.00;26;3.83;0;27447.56
546694.00;33;11.00;2;38094.20
514286.00;43;7.00;1;63171.45
300000.00;30;8.50;1;43694.57
500000.00;59;41.83;0;25329.24
75250.00;34;15.50;1;28741.14
700000.00;33;17.00;0;45200.15
171429.00;52;3.00;0;32285.79
921000.00;35;9.58;1;44740.17
400000.00;29;5.00;2;37248.07
678200.00;29;1.75;0;38359.31
278000.00;53;26.00;0;30426.98
51283.00;21;0.75;0;22739.18
540541.00;25;2.17;0;38222.15
510000.00;41;21.08;3;59157.36
310890.00;56;1.50;0;28534.50
144054.00;60;0.92;0;31837.05
525715.00;49;10.00;0;21566.01
519000.00;30;8.17;0;59563.18
148035.02;32;3.92;2;72718.30
500000.00;37;20.00;0;20439.00
108109.00;36;14.83;3;38457.27
81051.00;22;0.67;0;24554.86
482000.00;36;4.42;0;23738.17
105264.00;58;12.00;0;7860.43
334600.00;38;3.08;1;33254.24
350000.00;21;1.58;0;29853.46
204250.00;61;1.00;0;13311.20
150000.00;21;0.83;0;27264.45
1081082.00;57;30.00;0;91058.37
128679.52;53;10.00;0;13814.72
571429.00;40;2.00;1;39193.73
602450.00;44;24.00;1;37820.18
777964.24;50;31.00;0;11750.88
216217.00;52;6.25;0;34965.37
270000.00;29;8.00;0;30895.88
400000.00;24;4.17;0;46602.48
250000.00;31;1.00;0;23067.10
800000.00;35;2.92;0;31976.43
159353.48;47;17.00;0;37078.35
400000.00;22;2.50;0;18733.55
862000.00;31;9.00;0;64531.92
500000.00;60;2.75;0;20156.59
330000.00;58;9.00;0;59454.93
450000.00;33;8.00;2;16857.29
431017.45;41;23.00;2;48543.48
581622.00;54;17.00;0;33526.39
500000.00;55;26.08;0;28809.85
500000.00;35;1.00;2;17840.00
210000.00;25;1.25;0;61845.50
700000.00;31;12.33;2;48217.29
500000.00;35;4.50;1;43446.67
400000.00;50;28.00;0;35938.00
450000.00;39;2.08;1;72138.33
215000.00;24;0.58;0;21786.46
350000.00;45;14.00;0;24360.00
500000.00;49;1.33;0;66757.80
500000.00;42;22.00;1;24457.97
108109.00;22;3.58;0;32010.46
1000000.00;31;2.17;0;54049.51
236500.00;27;3.92;1;45267.90
100000.00;22;2.00;0;23380.93
400000.00;30;0.58;0;34114.29
126316.00;27;1.42;0;21170.02
324325.00;22;1.00;0;29319.01
50000.00;22;1.25;0;21917.47
283500.00;29;6.83;2;27051.32
539815.82;41;3.67;0;31389.21
819447.00;34;10.00;1;87969.57
400000.00;33;0.58;2;49616.44
294541.00;43;5.00;0;48287.30
315743.00;62;40.00;0;14149.89
211259.88;26;3.17;0;30740.00
1000000.00;48;6.00;0;230157.78
500000.00;53;7.00;1;252300.00
750000.00;41;6.00;0;35507.80
513540.00;58;0.92;0;180093.95
537500.00;47;8.42;1;23542.22
180000.00;51;3.00;0;14006.28
506250.00;51;20.00;0;26644.63
135000.00;48;4.75;0;26356.84
171000.00;35;10.00;0;24572.00
105000.00;33;2.42;2;29236.24
81647.00;22;4.00;0;26765.67
562500.00;56;11.00;0;16392.10
162990.19;53;1.67;0;41388.19
500000.00;60;3.00;0;20042.86
129000.00;58;37.00;0;30730.00
621000.00;53;32.00;0;19949.13
150000.00;48;27.00;0;30000.00
321750.00;24;0.83;0;16677.02
568125.00;33;2.00;0;47194.36
1125000.00;32;0.50;0;50867.23
300000.00;59;4.00;0;8735.47
416250.00;32;4.75;1;57783.93
331898.21;28;1.33;2;12690.89
114240.00;39;9.00;2;42608.51
500000.00;47;18.00;0;34877.67
117507.00;32;12.00;1;22826.24
569728.92;50;3.00;1;47850.00
495563.00;39;17.00;2;54121.52
352950.00;31;12.00;0;48390.00
466207.00;48;17.75;0;18175.92
700000.00;37;3.75;2;52388.50
561938.00;27;2.58;0;41994.98
60000.00;33;6.08;1;58027.68
500000.00;51;29.00;0;13280.88
500000.00;52;10.00;0;9661.26
55000.00;23;0.42;0;19461.25
430000.00;40;0.92;2;48575.00
450000.00;56;14.00;0;38184.16
1500000.00;48;12.67;1;42378.88
168750.00;28;0.75;1;25330.93
160701.50;44;10.00;1;16483.30
564132.00;36;2.58;2;25262.25
468825.00;48;8.00;1;35125.52
224999.00;55;23.00;0;17048.69
450000.00;44;6.00;2;48624.12
571500.00;43;21.00;1;29580.64
300000.00;30;2.25;1;12455.50
370125.00;50;18.17;0;8462.30
50000.00;29;4.75;0;27702.05
40000.00;44;1.00;2;13983.70
81277.39;41;1.00;1;50000.00
31000.00;28;5.00;0;33120.59
305194.95;23;0.33;2;31728.69
31000.00;37;2.00;1;25648.00
50000.00;58;10.00;0;15542.69
50000.00;28;1.92;0;18353.77
400000.00;36;14.00;2;86536.07
61625.00;43;23.00;1;85952.40
235000.00;39;1.25;3;28280.08
500000.00;45;5.17;2;67371.96
31000.00;26;0.83;2;17275.20
100000.00;37;7.25;0;100444.36
31000.00;38;4.00;2;13927.91
50000.00;42;17.00;2;130000.00
100000.00;32;5.00;2;47882.55
313000.00;30;2.25;1;49246.92
50000.00;31;1.92;0;46806.00
252000.00;34;1.00;2;78603.00
478697.93;57;10.00;0;25703.36
250000.00;34;12.83;1;57244.35
272919.00;43;4.00;0;24844.32
200000.00;50;21.00;0;28544.79
500000.00;34;10.50;1;80133.83
600000.00;37;16.00;2;56964.64
51283.00;46;0.58;0;19703.92
800000.00;59;5.00;1;37598.83
500000.00;33;10.25;1;55103.14
648649.00;48;9.00;0;51966.39
73685.00;40;3.08;1;37123.00
333334.00;60;30.00;2;22229.90
500000.00;34;6.00;2;70559.77
500000.00;52;0.50;0;74530.00
52632.00;25;5.00;1;32291.79
447900.00;31;2.00;0;27804.43
500000.00;39;4.50;1;24355.27
151000.00;35;3.00;0;30450.00
97229.00;47;6.00;2;130662.65
448000.00;47;4.00;1;28483.40
36843.00;22;2.00;0;11897.08
500000.00;31;8.00;1;44823.25
235000.00;33;9.50;2;53329.25
228572.00;24;1.50;0;21750.00
207966.00;62;0.67;0;27603.16
200000.00;22;0.50;0;20440.00
263158.00;41;1.00;2;49000.00
117658.00;22;0.67;0;12760.00
500000.00;31;2.00;2;21750.00
571429.00;43;13.00;1;39251.89
900000.00;38;9.50;2;26897.00
500000.00;43;9.50;0;50025.00
514286.00;31;8.25;1;35949.07
444445.00;49;2.00;0;26955.50
500000.00;54;34.00;0;19064.35
402450.00;57;32.00;0;27732.29
342858.00;22;0.92;0;12484.87
51875.00;35;1.42;1;20267.19
600000.00;34;15.00;1;36828.47
300000.00;48;1.08;0;23036.01
500000.00;50;23.00;0;39041.57
210527.00;24;1.83;0;41125.63
87369.00;49;9.08;0;26100.00
692000.00;22;1.50;0;28584.00
457143.00;40;9.00;0;38666.83
300000.00;57;33.00;0;17957.78
215000.00;50;4.67;0;34590.42
127000.00;28;1.58;1;16530.00
130000.00;40;12.00;2;20423.64
251969.72;24;2.17;0;18001.90
422223.00;57;15.00;0;18107.18
394193.35;29;4.00;1;41122.64
114286.00;40;5.00;1;16167.08
320000.00;27;6.00;2;32424.86
600000.00;42;1.50;1;49470.00
105709.00;53;35.00;0;44479.42
100000.00;50;25.00;0;27872.49
362638.00;59;15.00;0;34800.00
100000.00;59;40.00;0;14555.91
500000.00;42;5.00;1;120599.07
439561.00;30;1.83;0;44043.13
494506.00;37;5.50;1;79301.26
30273.00;52;9.00;0;19891.46
422833.00;29;5.25;0;30290.64
179705.00;47;6.50;0;31091.47
537143.00;27;4.00;1;25863.50
85000.00;28;9.42;2;43309.97
211417.00;43;3.83;2;18418.00
400000.00;35;1.83;1;50372.92
212473.00;40;19.17;1;48658.64
128572.00;27;6.00;0;24040.47
163848.00;30;2.75;0;31876.76
105709.00;21;0.25;0;15363.59
439561.00;26;0.83;1;33401.04
300000.00;53;20.00;0;42533.41
100000.00;37;3.50;2;25853.38
280127.00;34;9.00;3;53112.30
500000.00;27;1.58;1;34648.69
475688.00;54;19.50;0;44007.65
252950.00;57;35.00;0;33371.95
62450.00;38;6.00;1;58762.29
500000.00;62;35.00;0;43366.68
203666.00;40;1.42;2;102860.00
549451.00;25;3.50;0;46401.04
300000.00;51;3.00;0;24126.00
457143.00;43;18.00;1;28390.64
80000.00;33;11.00;2;25910.40
489011.00;29;1.58;1;34374.00
51868.00;40;10.00;1;45210.22
190275.00;33;6.50;0;42184.67
232559.00;51;8.92;0;37639.16
549451.00;27;3.00;0;42031.81
315000.00;34;5.42;2;23989.74
500000.00;29;7.08;0;38904.95
109891.00;23;2.75;0;37108.05
452450.00;27;5.00;0;52456.14
259337.00;21;1.42;0;32410.90
415772.00;44;10.00;1;51056.00
500000.00;35;8.00;2;42050.00
224200.00;31;10.50;0;55057.00
109891.00;46;17.67;0;12388.78
150000.00;30;0.50;0;31719.60
50950.00;21;1.50;0;20864.85
60950.00;27;3.00;1;23173.07
401086.00;41;20.00;2;50331.44
422833.00;49;20.92;0;54940.00
228572.00;50;30.00;1;23253.81
571429.00;54;10.83;0;22946.61
52632.00;52;0.83;0;17098.55
500000.00;32;1.50;2;39382.95
124325.00;51;13.75;0;21589.73
458229.00;26;0.83;0;70768.19
162163.00;54;0.50;0;15806.38
57143.00;22;0.92;1;19445.64
101678.00;39;3.42;0;45642.60
304000.00;41;5.00;1;43846.60
200000.00;38;1.33;0;56550.00
264271.00;39;0.75;0;26100.00
500000.00;27;0.58;0;27926.71
115912.00;62;2.00;0;8514.18
439561.00;41;20.08;3;37370.55
439561.00;35;10.58;0;66463.91
158563.00;21;2.67;0;24381.03
205074.00;47;6.83;1;17525.70
500000.00;41;16.25;1;44031.68
549451.00;23;0.50;0;25111.18
439561.00;42;24.00;0;42985.88
30833.00;59;0.33;0;6847.23
401500.00;37;17.00;2;44730.12
487000.00;27;5.00;1;31270.91
500000.00;24;1.08;0;29565.00
62088.00;48;1.50;0;16901.24
300000.00;35;3.17;1;74905.00
76756.00;55;3.00;0;14381.96
500000.00;25;5.00;0;30612.80
115372.00;29;7.00;2;18696.56
500000.00;43;24.08;1;14998.97
360000.00;40;3.00;2;117034.78
527000.00;33;9.00;1;89647.14
500000.00;27;3.83;0;45370.50
300000.00;26;3.00;0;29732.57
63158.00;53;5.00;0;15452.43
113514.00;25;3.58;0;34028.69
250000.00;50;32.00;1;40360.07
400000.00;45;20.00;1;24100.57
105264.00;58;3.00;0;8102.70
68572.00;53;26.00;0;10786.00
114286.00;21;1.00;0;22898.78
299460.00;24;0.75;0;21919.78
500000.00;30;4.33;1;74174.48
960000.00;30;5.00;0;73333.63
129730.00;46;17.00;0;20460.25
73500.00;29;6.00;0;21979.48
508000.00;48;13.00;1;39440.71
350000.00;33;0.75;0;30675.30
675000.00;28;4.75;1;42282.00
50000.00;43;0.42;1;32405.66
51354.00;41;12.00;1;27936.94
225000.00;24;0.67;0;23231.21
59125.00;24;4.00;0;21646.05
35000.00;58;3.25;0;13892.06
500000.00;28;8.75;0;20109.70
161250.00;30;1.50;1;27933.76
499375.00;33;1.33;0;63510.00
102375.00;53;12.00;0;14655.39
52500.00;27;8.58;1;33220.73
300000.00;32;0.83;0;11932.22
695567.50;48;29.00;0;35537.57
105000.00;36;6.00;2;47624.96
500000.00;55;32.00;0;23945.16
110000.00;22;1.17;0;32278.24
500000.00;28;6.00;1;62741.56
300000.00;28;2.83;1;29244.17
574875.00;30;11.00;2;60555.74
822500.00;44;2.00;0;26650.07
107500.00;24;1.08;1;56787.17
31000.00;47;18.33;1;23352.00
332000.00;25;5.67;1;33342.65
31000.00;30;10.67;0;21695.62
161250.00;44;17.00;0;16529.78
500000.00;37;5.00;2;49695.42
461228.00;53;32.00;0;14800.92
437625.00;38;0.67;2;37608.65
400000.00;27;8.50;0;29252.25
31000.00;30;0.33;1;26394.24
394291.56;56;3.00;0;8499.73
499100.00;47;28.00;1;18548.16
52500.00;41;6.00;0;26609.74
51354.00;45;1.17;0;20012.97
300000.00;31;0.58;2;25179.37
35000.00;30;2.00;0;16232.99
500000.00;51;20.00;0;81317.76
165000.00;33;7.25;0;31133.76
720000.00;28;8.00;1;20870.03
1175000.00;54;18.08;0;72199.63
164475.00;39;12.00;1;51182.00
787500.00;40;17.00;0;29126.58
31000.00;49;11.00;1;27446.90
247250.00;24;1.00;0;25111.84
700000.00;51;7.00;0;40944.30
140800.00;32;1.17;1;18270.00
50000.00;47;1.17;0;34800.00
600000.00;47;17.00;0;28562.19
84000.00;44;1.00;0;76205.13
555750.00;54;12.25;0;30450.00
562500.00;30;2.08;0;35932.06
1000000.00;54;9.00;0;25147.54
600000.00;55;9.00;0;24483.25
618750.00;56;16.00;0;32705.93
712000.00;43;9.00;1;152206.00
60000.00;39;1.00;1;35692.16
477962.32;45;24.00;1;49277.34
600000.00;28;1.83;0;39257.01
250000.00;36;7.08;1;53739.93
75023.00;29;8.00;1;33678.22
450000.00;45;22.50;1;26375.62
450000.00;23;0.67;0;30876.91
50000.00;38;6.00;2;27443.02
560000.00;42;15.83;2;41786.65
900000.00;55;31.00;0;29469.48
731250.00;26;3.00;0;44270.50
114750.00;42;10.92;1;29276.32
787500.00;27;0.58;1;18973.83
54436.00;44;4.33;1;37994.74
31000.00;32;0.58;1;23961.22
450000.00;34;9.42;0;22160.99
151500.27;56;6.25;1;19868.17
604000.00;28;3.83;0;27129.56
750000.00;52;10.92;0;26457.72
50000.00;43;16.42;1;60820.00
125775.00;37;4.83;2;38934.29
454444.00;43;12.00;1;29471.69
1309516.96;39;17.00;3;34955.87
512000.00;42;5.00;1;26112.87
198000.00;26;0.75;2;21750.00
485125.83;30;0.58;0;60900.00
137000.00;35;12.00;0;48353.84
500000.00;25;1.50;1;41593.33
460000.00;29;5.50;2;64538.30
500000.00;23;2.08;0;20595.35
564132.00;43;13.00;0;43840.92
565819.00;59;15.00;0;41434.42
568125.00;39;4.00;1;43596.28
70000.00;33;13.00;2;46444.65
320625.00;29;2.00;0;29760.09
506250.00;34;1.42;2;57318.30
350000.00;32;0.50;1;59116.80
529000.00;33;9.75;1;29534.39
350000.00;47;10.00;0;40716.00
675000.00;33;3.33;0;45675.00
453319.00;21;0.67;0;28065.01
562500.00;34;4.08;1;51808.93
596900.00;32;3.83;1;46485.00
236704.00;25;3.17;2;52444.14
51354.00;54;0.25;0;39551.07
210000.00;61;1.92;0;27596.44
562500.00;52;11.00;1;31920.72
55309.00;21;0.67;0;21248.65
63000.00;29;5.00;1;30412.95
341000.00;54;4.83;0;43266.24
562500.00;57;22.00;0;15941.99
315998.00;57;12.00;1;41495.27
66675.00;57;8.00;0;18547.68
900000.00;61;22.00;1;12617.28
137000.00;24;2.33;0;35564.71
65250.00;33;7.00;1;41610.48
210800.00;30;4.17;0;36401.53
571500.00;24;2.08;0;30000.00
177771.66;32;9.00;2;24834.92
453375.00;31;10.17;1;35296.44
500000.00;58;25.00;0;80255.53
800000.00;30;6.17;1;32509.56
31000.00;43;13.00;0;31038.82
99000.00;60;17.58;0;26842.82
97900.00;47;28.00;0;29894.83
100000.00;43;10.50;1;34541.01
440000.00;34;7.08;2;40915.06
540500.00;52;10.00;0;20479.51
455625.00;23;0.83;0;21760.99
200000.00;51;4.00;0;14033.42
75250.00;32;11.00;3;37219.19
243000.00;30;11.00;2;46814.92
1000000.00;50;0.58;1;34415.56
60000.00;42;0.58;1;28632.00
31000.00;60;10.00;0;9488.04
341438.00;49;2.00;0;27405.00
500000.00;35;8.00;1;24857.95
500000.00;49;15.00;0;37252.36
700000.00;49;7.00;1;44326.67
849250.00;28;7.00;0;52951.11
3000000.00;50;0.75;1;110211.67
211000.00;46;18.00;1;24054.98
305000.00;27;7.33;2;40372.61
630000.00;49;0.42;0;81263.34
420000.00;31;5.00;1;44167.00
76650.00;25;2.50;0;47595.44
615000.00;56;34.08;0;26913.29
650000.00;35;2.00;1;28742.19
70875.00;40;0.92;1;15423.80
1175000.00;57;3.33;0;39608.77
351339.92;48;5.00;1;104400.00
50000.00;24;2.75;0;31254.42
700000.00;43;1.25;1;39864.42
